id,timestamp,full_sq,life_sq,floor,state,max_floor,material,build_year,num_room,kitch_sq,full_all,sub_area,price_doc
9493,2013-07-29,85,47.0,8.0,3.0,17.0,1.0,2008.0,3.0,11.0,105663,Juzhnoe Tushino,14650000
9494,2013-07-29,32,18.0,8.0,4.0,9.0,1.0,1970.0,1.0,6.0,111874,Chertanovo Central'noe,5200000
9496,2013-07-29,35,21.0,2.0,3.0,8.0,2.0,1960.0,2.0,7.0,3521,Savelovskoe,6500000
9497,2013-07-29,44,28.0,4.0,2.0,9.0,2.0,1974.0,2.0,5.0,105663,Juzhnoe Tushino,1200000
9499,2013-07-29,49,,10.0,1.0,12.0,6.0,2013.0,1.0,6.0,7538,Poselenie Kokoshkino,3046392
9500,2013-07-29,32,19.0,3.0,3.0,4.0,2.0,1960.0,1.0,6.0,247469,Nekrasovka,4050000
9501,2013-07-29,37,18.0,3.0,3.0,17.0,1.0,1992.0,1.0,7.0,21155,Mitino,6285000
9503,2013-07-29,73,43.0,10.0,4.0,17.0,1.0,1999.0,3.0,9.0,165727,Mar'ino,11800000
9510,2013-07-29,45,29.0,6.0,3.0,9.0,1.0,1971.0,2.0,6.0,90114,Teplyj Stan,8050000
9523,2013-07-30,56,35.0,4.0,2.0,14.0,2.0,1958.0,2.0,7.0,75377,Hamovniki,17000000
9524,2013-07-30,73,52.0,1.0,3.0,5.0,2.0,1959.0,3.0,8.0,166803,Shhukino,2000000
9525,2013-07-30,29,17.0,1.0,3.0,8.0,5.0,1960.0,1.0,4.0,73007,Begovoe,5900000
9526,2013-07-30,68,30.0,7.0,4.0,16.0,1.0,2005.0,2.0,11.0,53786,Severnoe Tushino,12500000
9528,2013-07-30,63,37.0,6.0,3.0,8.0,2.0,1958.0,2.0,9.0,106445,Gagarinskoe,12700000
9530,2013-07-30,50,28.0,14.0,2.0,22.0,1.0,1985.0,2.0,7.0,178473,Pokrovskoe Streshnevo,9000000
9536,2013-07-31,41,25.0,2.0,3.0,9.0,2.0,1970.0,2.0,4.0,100846,Dmitrovskoe,5200000
9538,2013-07-31,50,30.0,7.0,3.0,17.0,1.0,1997.0,2.0,8.0,129207,Orehovo-Borisovo Juzhnoe,8700000
9539,2013-07-31,60,43.0,8.0,,9.0,1.0,1973.0,3.0,6.0,125111,Solncevo,7500000
9543,2013-07-31,52,30.0,12.0,2.0,14.0,1.0,2006.0,2.0,9.0,102828,Kosino-Uhtomskoe,6750000
9544,2013-07-31,83,47.0,15.0,3.0,16.0,2.0,2001.0,3.0,11.0,96959,Levoberezhnoe,13600000
9548,2013-07-31,38,19.0,8.0,3.0,17.0,1.0,2008.0,1.0,7.0,7341,Poselenie Moskovskij,2784410
9549,2013-07-31,36,34.0,13.0,3.0,14.0,2.0,1972.0,1.0,8.0,123280,Taganskoe,5500000
9550,2013-07-31,37,22.0,4.0,3.0,14.0,1.0,1976.0,2.0,6.0,89971,Ljublino,6200000
9554,2013-07-31,47,31.0,7.0,,9.0,1.0,1968.0,2.0,6.0,145576,Caricyno,6650000
9555,2013-07-31,78,51.0,2.0,4.0,8.0,2.0,1959.0,3.0,9.0,73007,Begovoe,15100000
9556,2013-08-01,36,20.0,3.0,2.0,12.0,5.0,1968.0,1.0,9.0,78810,Koptevo,5700000
9562,2013-08-01,40,23.0,9.0,,14.0,1.0,1969.0,2.0,6.0,27992,Juzhnoe Medvedkovo,7750000
9563,2013-08-01,58,44.0,9.0,2.0,9.0,1.0,1973.0,3.0,6.0,80791,Horoshevskoe,10340000
9565,2013-08-01,38,19.0,12.0,,16.0,5.0,1982.0,1.0,9.0,61396,Otradnoe,6800000
9569,2013-08-01,63,35.0,8.0,,9.0,2.0,1976.0,2.0,9.0,1100773,Ajeroport,13500000
9570,2013-08-01,41,22.0,24.0,,25.0,4.0,2010.0,1.0,10.0,21155,Mitino,3700000
9575,2013-08-01,32,18.0,9.0,3.0,9.0,1.0,1968.0,1.0,6.0,76284,Nagatinskij Zaton,6450000
9576,2013-08-01,45,30.0,8.0,2.0,12.0,1.0,1982.0,2.0,6.0,31167,Kuz'minki,6600000
9577,2013-08-01,43,27.0,3.0,2.0,9.0,1.0,1969.0,2.0,5.0,53786,Severnoe Tushino,6900000
9579,2013-08-01,20,12.0,5.0,2.0,20.0,2.0,1973.0,1.0,3.0,115352,Nagornoe,4300000
9581,2013-08-02,51,30.0,2.0,3.0,9.0,2.0,1987.0,2.0,7.0,7538,Poselenie Kokoshkino,1200000
9584,2013-08-02,46,28.0,4.0,3.0,5.0,1.0,1973.0,2.0,5.0,43795,Pechatniki,5550000
9586,2013-08-02,45,28.0,3.0,3.0,12.0,5.0,1967.0,2.0,6.0,57405,Preobrazhenskoe,8500000
9587,2013-08-02,54,31.0,4.0,,16.0,1.0,1978.0,2.0,8.0,68630,Lianozovo,7800000
9589,2013-08-02,84,50.0,13.0,3.0,14.0,1.0,1996.0,3.0,8.0,165727,Mar'ino,11800000
9595,2013-08-02,41,26.0,2.0,2.0,5.0,1.0,1964.0,2.0,5.0,105663,Juzhnoe Tushino,2000000
9596,2013-08-02,37,19.0,2.0,3.0,17.0,1.0,1995.0,1.0,8.0,1362363,Akademicheskoe,7400000
9597,2013-08-02,44,29.0,3.0,,9.0,1.0,1971.0,2.0,0.0,111023,Ochakovo-Matveevskoe,6650000
9600,2013-08-02,54,31.0,6.0,3.0,16.0,1.0,1982.0,2.0,8.0,27992,Juzhnoe Medvedkovo,9000000
9604,2013-08-02,39,22.0,10.0,2.0,12.0,5.0,1971.0,2.0,7.0,21040,Dorogomilovo,8850000
9605,2013-08-02,64,41.0,1.0,2.0,8.0,2.0,1932.0,3.0,7.0,55590,Krasnosel'skoe,3000000
9606,2013-08-02,78,46.0,10.0,3.0,22.0,1.0,1995.0,3.0,10.0,102618,Juzhnoe Butovo,10500000
9607,2013-08-02,81,42.0,5.0,3.0,25.0,1.0,2009.0,2.0,14.0,21155,Mitino,8000000
9608,2013-08-02,17,10.0,4.0,2.0,5.0,2.0,1968.0,1.0,3.0,36154,Perovo,3700000
9614,2013-08-03,31,16.0,12.0,3.0,12.0,1.0,1972.0,1.0,7.0,90114,Teplyj Stan,6300000
9615,2013-08-03,32,16.0,9.0,3.0,12.0,1.0,1973.0,1.0,7.0,166803,Shhukino,6400000
9621,2013-08-05,73,43.0,13.0,2.0,17.0,1.0,1992.0,3.0,10.0,21155,Mitino,10400000
9622,2013-08-05,54,32.0,17.0,,17.0,1.0,1992.0,2.0,9.0,21155,Mitino,8200000
9623,2013-08-05,65,35.0,7.0,1.0,12.0,1.0,1.0,2.0,1.0,87713,Zapadnoe Degunino,5415070
9624,2013-08-05,34,20.0,2.0,3.0,9.0,2.0,1974.0,2.0,6.0,76156,Nagatino-Sadovniki,5870000
9638,2013-08-05,32,18.0,4.0,3.0,9.0,1.0,1971.0,1.0,6.0,41504,Beskudnikovskoe,4900000
9639,2013-08-05,24,16.0,1.0,2.0,5.0,2.0,1968.0,1.0,3.0,36154,Perovo,1000000
9646,2013-08-06,50,29.0,1.0,,5.0,2.0,1937.0,2.0,9.0,178473,Pokrovskoe Streshnevo,7200000
9647,2013-08-06,60,34.0,16.0,3.0,16.0,1.0,1980.0,2.0,10.0,68630,Lianozovo,8700000
9654,2013-08-06,41,20.0,7.0,3.0,12.0,1.0,1983.0,1.0,8.0,76284,Nagatinskij Zaton,7349000
9671,2013-08-06,47,20.0,13.0,,18.0,4.0,2008.0,1.0,12.0,111023,Ochakovo-Matveevskoe,8500000
9672,2013-08-06,78,38.0,12.0,1.0,30.0,4.0,2012.0,2.0,12.0,1452550,Bogorodskoe,7074000
9673,2013-08-06,50,33.0,7.0,2.0,12.0,5.0,1977.0,2.0,6.0,43795,Pechatniki,6900000
9675,2013-08-06,45,29.0,4.0,3.0,5.0,1.0,1965.0,2.0,5.0,145576,Caricyno,1000000
9676,2013-08-07,71,49.0,8.0,,9.0,2.0,1961.0,3.0,7.0,91100,Donskoe,2000000
9677,2013-08-07,37,20.0,12.0,1.0,12.0,2.0,2013.0,1.0,10.0,156377,Strogino,6768600
9681,2013-08-07,85,54.0,4.0,3.0,12.0,1.0,2001.0,3.0,10.0,28179,Basmannoe,16000000
9686,2013-08-07,34,21.0,9.0,3.0,9.0,2.0,1965.0,2.0,6.0,94564,Golovinskoe,6700000
9687,2013-08-07,52,,10.0,1.0,17.0,1.0,2014.0,2.0,1.0,247469,Nekrasovka,5073100
9689,2013-08-07,36,18.0,7.0,3.0,17.0,1.0,2002.0,1.0,6.0,41504,Beskudnikovskoe,6000000
9692,2013-08-07,38,,2.0,,1.0,1.0,2013.0,1.0,1.0,247469,Nekrasovka,4686797
9693,2013-08-07,80,35.0,5.0,1.0,40.0,4.0,2012.0,2.0,14.0,1362363,Akademicheskoe,16737531
9694,2013-08-07,54,32.0,6.0,,17.0,1.0,1988.0,2.0,9.0,132349,Novo-Peredelkino,7500000
9695,2013-08-07,36,20.0,5.0,,9.0,1.0,1970.0,1.0,6.0,104410,Veshnjaki,5200000
9697,2013-08-07,82,60.0,2.0,2.0,9.0,2.0,1938.0,3.0,4.0,142243,Lefortovo,3000000
9699,2013-08-07,31,18.0,2.0,3.0,1.0,1.0,1950.0,2.0,3.0,28179,Basmannoe,7750000
9703,2013-08-08,60,,24.0,1.0,24.0,1.0,1.0,2.0,1.0,17790,Poselenie Vnukovskoe,5402275
9704,2013-08-08,36,18.0,13.0,,17.0,1.0,2006.0,1.0,7.0,125111,Solncevo,3000000
9706,2013-08-08,38,22.0,6.0,2.0,9.0,5.0,1966.0,2.0,7.0,102590,Danilovskoe,1000000
9709,2013-08-08,53,32.0,11.0,2.0,17.0,1.0,1987.0,2.0,9.0,77878,Orehovo-Borisovo Severnoe,2000000
9711,2013-08-08,78,43.0,15.0,,17.0,1.0,2004.0,3.0,10.0,91100,Donskoe,12000000
9713,2013-08-08,30,16.0,1.0,,5.0,2.0,1960.0,1.0,6.0,111023,Ochakovo-Matveevskoe,4450000
9718,2013-08-08,38,19.0,1.0,3.0,17.0,1.0,1994.0,1.0,8.0,76308,Vostochnoe,4700000
9720,2013-08-08,63,30.0,8.0,1.0,12.0,4.0,2013.0,2.0,1.0,9553,Poselenie Voskresenskoe,6056000
9721,2013-08-08,45,29.0,5.0,2.0,9.0,1.0,1969.0,2.0,6.0,1362363,Akademicheskoe,6800000
9723,2013-08-08,51,30.0,16.0,3.0,17.0,1.0,2008.0,2.0,9.0,7341,Poselenie Moskovskij,4200000
9725,2013-08-08,44,29.0,5.0,3.0,9.0,1.0,1969.0,2.0,5.0,37502,Sviblovo,2000000
9726,2013-08-08,64,43.0,1.0,2.0,12.0,1.0,1975.0,3.0,6.0,85956,Sokol'niki,11000000
9727,2013-08-08,80,80.0,7.0,1.0,1.0,1.0,2013.0,2.0,1.0,156377,Strogino,13718760
9728,2013-08-08,45,28.0,4.0,2.0,9.0,2.0,1971.0,2.0,5.0,101982,Tekstil'shhiki,6500000
9731,2013-08-09,43,28.0,3.0,3.0,5.0,2.0,1961.0,2.0,5.0,57405,Preobrazhenskoe,6900000
9732,2013-08-09,79,45.0,16.0,3.0,17.0,1.0,2001.0,3.0,12.0,155427,Horoshevo-Mnevniki,16150000
9734,2013-08-09,32,32.0,6.0,3.0,9.0,1.0,1978.0,1.0,6.0,1362363,Akademicheskoe,6050000
9735,2013-08-09,44,26.0,3.0,3.0,5.0,5.0,1960.0,2.0,6.0,87713,Zapadnoe Degunino,5250000
9738,2013-08-09,51,30.0,10.0,2.0,17.0,1.0,2002.0,2.0,9.0,112221,Chertanovo Juzhnoe,8600000
9740,2013-08-09,60,38.0,8.0,3.0,8.0,2.0,1939.0,2.0,8.0,57999,Presnenskoe,3000000
9746,2013-08-09,46,30.0,4.0,3.0,5.0,5.0,1962.0,2.0,5.0,102590,Danilovskoe,7100000
9748,2013-08-09,39,39.0,10.0,1.0,17.0,1.0,1.0,1.0,12.0,247469,Nekrasovka,3984760
9749,2013-08-10,34,19.0,9.0,3.0,16.0,1.0,1981.0,1.0,9.0,57995,Sokol,1000000
9750,2013-08-10,73,44.0,1.0,2.0,17.0,1.0,1986.0,3.0,10.0,61039,Ramenki,12000000
9751,2013-08-10,39,19.0,16.0,3.0,17.0,1.0,1999.0,1.0,8.0,89971,Ljublino,6000000
9752,2013-08-10,35,17.0,9.0,2.0,12.0,5.0,1970.0,1.0,9.0,80791,Horoshevskoe,7400000
9756,2013-08-12,59,42.0,3.0,3.0,9.0,1.0,1970.0,3.0,6.0,61039,Ramenki,9800000
9757,2013-08-12,44,27.0,1.0,3.0,4.0,2.0,1961.0,2.0,5.0,125111,Solncevo,5150000
9762,2013-08-12,57,29.0,13.0,2.0,22.0,1.0,2012.0,2.0,9.0,76670,Zjuzino,2000000
9765,2013-08-12,61,43.0,1.0,3.0,9.0,1.0,1976.0,3.0,6.0,178264,Jasenevo,8450000
9767,2013-08-12,119,,24.0,1.0,1.0,1.0,1.0,1.0,1.0,21155,Mitino,15696466
9768,2013-08-12,37,35.0,11.0,2.0,14.0,2.0,1973.0,1.0,1.0,155427,Horoshevo-Mnevniki,7000000
9769,2013-08-12,77,45.0,16.0,,16.0,1.0,1975.0,3.0,10.0,61396,Otradnoe,11300000
9770,2013-08-12,51,30.0,3.0,4.0,14.0,1.0,2004.0,2.0,9.0,89971,Ljublino,8900000
9772,2013-08-13,40,,3.0,3.0,17.0,1.0,2013.0,1.0,1.0,39873,Poselenie Shherbinka,3422309
9775,2013-08-13,38,19.0,6.0,,17.0,1.0,1993.0,1.0,8.0,21155,Mitino,6050000
9777,2013-08-13,37,23.0,9.0,2.0,12.0,5.0,1967.0,2.0,6.0,100846,Dmitrovskoe,5200000
9778,2013-08-13,42,19.0,13.0,2.0,14.0,1.0,2006.0,1.0,8.0,102828,Kosino-Uhtomskoe,6050000
9781,2013-08-13,38,17.0,7.0,3.0,9.0,1.0,2005.0,1.0,1.0,102618,Juzhnoe Butovo,5600000
9784,2013-08-13,42,26.0,2.0,2.0,5.0,5.0,1961.0,2.0,5.0,1452550,Bogorodskoe,6200000
9785,2013-08-13,38,22.0,2.0,2.0,12.0,5.0,1966.0,2.0,7.0,139322,Severnoe Izmajlovo,6080000
9786,2013-08-13,53,32.0,14.0,2.0,14.0,1.0,1994.0,2.0,9.0,21155,Mitino,8100000
9788,2013-08-13,53,30.0,5.0,,12.0,1.0,1980.0,2.0,8.0,68630,Lianozovo,7900000
9789,2013-08-13,47,19.0,15.0,3.0,23.0,4.0,2005.0,1.0,12.0,130229,Moskvorech'e-Saburovo,8600000
9790,2013-08-13,77,46.0,10.0,,12.0,1.0,2001.0,3.0,10.0,102618,Juzhnoe Butovo,11200000
9794,2013-08-13,39,23.0,11.0,2.0,14.0,5.0,1971.0,2.0,5.0,111874,Chertanovo Central'noe,6200000
9796,2013-08-13,50,31.0,12.0,2.0,12.0,5.0,1975.0,2.0,9.0,115352,Nagornoe,8950000
9797,2013-08-13,29,17.0,3.0,2.0,5.0,2.0,1963.0,1.0,5.0,19940,Nizhegorodskoe,4500000
9798,2013-08-13,50,30.0,4.0,3.0,17.0,1.0,1996.0,2.0,8.0,1716730,Birjulevo Vostochnoe,10250000
9799,2013-08-13,41,17.0,7.0,4.0,24.0,4.0,2009.0,1.0,9.0,130396,Cheremushki,11000000
9804,2013-08-14,57,56.0,6.0,3.0,8.0,5.0,1958.0,2.0,8.0,80791,Horoshevskoe,10500000
9805,2013-08-14,30,18.0,5.0,3.0,5.0,2.0,1962.0,1.0,5.0,36154,Perovo,4945000
9810,2013-08-14,52,29.0,5.0,3.0,23.0,1.0,1987.0,2.0,8.0,76284,Nagatinskij Zaton,9150000
9813,2013-08-14,37,21.0,9.0,3.0,9.0,2.0,1965.0,1.0,5.0,1359171,Alekseevskoe,7580000
9817,2013-08-14,44,28.0,7.0,,9.0,1.0,1971.0,2.0,6.0,64931,Vostochnoe Degunino,6300000
9819,2013-08-14,41,25.0,5.0,3.0,5.0,5.0,1962.0,2.0,5.0,155427,Horoshevo-Mnevniki,6250000
9820,2013-08-14,80,46.0,10.0,3.0,17.0,4.0,2004.0,3.0,11.0,61396,Otradnoe,16800000
9823,2013-08-14,63,33.0,9.0,3.0,14.0,1.0,2007.0,2.0,12.0,60315,Severnoe Medvedkovo,11550000
9826,2013-08-14,73,38.0,11.0,1.0,32.0,4.0,2012.0,2.0,11.0,1452550,Bogorodskoe,7650586
9827,2013-08-14,41,23.0,14.0,3.0,14.0,1.0,1974.0,2.0,5.0,101982,Tekstil'shhiki,5500000
9828,2013-08-14,46,44.0,5.0,1.0,25.0,1.0,2013.0,1.0,1.0,247469,Nekrasovka,4740002
9829,2013-08-14,40,27.0,6.0,2.0,9.0,2.0,1965.0,2.0,5.0,76284,Nagatinskij Zaton,7500000
9833,2013-08-14,51,50.0,3.0,2.0,9.0,1.0,1967.0,3.0,5.0,81887,Hovrino,2000000
9837,2013-08-14,37,19.0,6.0,2.0,12.0,1.0,2005.0,1.0,7.0,102828,Kosino-Uhtomskoe,5200000
9839,2013-08-15,79,44.0,2.0,3.0,16.0,1.0,1981.0,3.0,10.0,123000,Kon'kovo,13800000
9841,2013-08-15,60,37.0,4.0,3.0,14.0,1.0,1991.0,3.0,8.0,132349,Novo-Peredelkino,7400000
9845,2013-08-15,45,28.0,2.0,2.0,5.0,1.0,1968.0,2.0,5.0,155427,Horoshevo-Mnevniki,1000000
9846,2013-08-15,32,19.0,2.0,3.0,5.0,1.0,1967.0,1.0,5.0,111023,Ochakovo-Matveevskoe,5900000
9848,2013-08-15,45,31.0,7.0,2.0,9.0,5.0,1963.0,2.0,5.0,118843,Prospekt Vernadskogo,2000000
9852,2013-08-15,40,21.0,11.0,2.0,14.0,1.0,1987.0,1.0,8.0,115352,Nagornoe,1000000
9853,2013-08-15,37,23.0,2.0,3.0,9.0,5.0,1964.0,2.0,7.0,175518,Rostokino,6500000
9856,2013-08-15,46,28.0,2.0,2.0,12.0,5.0,1968.0,2.0,5.0,78810,Koptevo,7400000
9857,2013-08-15,35,19.0,5.0,,9.0,1.0,1973.0,1.0,9.0,43795,Pechatniki,5050000
9860,2013-08-15,36,19.0,12.0,2.0,17.0,1.0,1992.0,1.0,7.0,21155,Mitino,6290000
9862,2013-08-15,50,30.0,2.0,2.0,17.0,1.0,1993.0,2.0,8.0,21155,Mitino,6500000
9868,2013-08-15,44,31.0,5.0,3.0,9.0,5.0,1963.0,2.0,5.0,125354,Chertanovo Severnoe,6900000
9873,2013-08-16,82,56.0,5.0,3.0,8.0,2.0,1960.0,3.0,9.0,1362363,Akademicheskoe,2000000
9875,2013-08-16,58,31.0,1.0,3.0,5.0,2.0,1957.0,2.0,7.0,85956,Sokol'niki,5000000
9877,2013-08-16,49,32.0,3.0,3.0,12.0,5.0,1979.0,2.0,8.0,122862,Izmajlovo,7800000
9880,2013-08-16,42,21.0,12.0,,12.0,1.0,1981.0,1.0,8.0,55125,Babushkinskoe,6250000
9888,2013-08-16,50,29.0,8.0,2.0,14.0,1.0,1987.0,2.0,8.0,125111,Solncevo,7000000
9889,2013-08-16,49,31.0,10.0,3.0,12.0,5.0,1971.0,2.0,9.0,94564,Golovinskoe,6100000
9893,2013-08-16,58,32.0,16.0,3.0,17.0,1.0,1984.0,2.0,10.0,78507,Kuncevo,9300000
9898,2013-08-17,35,18.0,1.0,3.0,12.0,1.0,1977.0,1.0,6.0,78418,Altuf'evskoe,5400000
9902,2013-08-17,59,39.0,8.0,2.0,9.0,2.0,1959.0,2.0,8.0,106445,Gagarinskoe,14500000
9907,2013-08-19,44,27.0,7.0,3.0,9.0,1.0,1976.0,2.0,6.0,130396,Cheremushki,7950000
9908,2013-08-19,42,29.0,5.0,3.0,5.0,2.0,1960.0,2.0,5.0,85083,Sokolinaja Gora,6200000
9910,2013-08-19,38,20.0,5.0,3.0,9.0,1.0,1987.0,1.0,8.0,104410,Veshnjaki,5800000
9911,2013-08-19,39,23.0,7.0,2.0,14.0,1.0,1971.0,2.0,6.0,118945,Vostochnoe Izmajlovo,1000000
9913,2013-08-19,79,77.0,8.0,1.0,1.0,1.0,2013.0,3.0,1.0,247469,Nekrasovka,7257928
9914,2013-08-19,38,19.0,15.0,3.0,17.0,1.0,2008.0,1.0,7.0,125111,Solncevo,1400000
9916,2013-08-19,44,31.0,3.0,2.0,5.0,2.0,1962.0,2.0,5.0,112804,Filevskij Park,7500000
9917,2013-08-19,54,35.0,4.0,3.0,5.0,2.0,1960.0,3.0,6.0,57107,Timirjazevskoe,9500000
9918,2013-08-19,42,26.0,5.0,2.0,5.0,1.0,1961.0,2.0,5.0,3521,Savelovskoe,6500000
9919,2013-08-19,54,35.0,5.0,,5.0,2.0,1959.0,3.0,5.0,89971,Ljublino,7025000
9927,2013-08-20,97,56.0,16.0,1.0,23.0,6.0,2007.0,3.0,10.0,942118,Kurkino,3000000
9929,2013-08-20,36,17.0,5.0,,15.0,2.0,1986.0,1.0,9.0,57405,Preobrazhenskoe,6800000
9933,2013-08-20,74,45.0,7.0,3.0,14.0,1.0,2000.0,3.0,10.0,1362363,Akademicheskoe,18000000
9934,2013-08-20,45,29.0,7.0,3.0,9.0,1.0,1972.0,2.0,6.0,41504,Beskudnikovskoe,1000000
9935,2013-08-20,30,16.0,3.0,3.0,4.0,2.0,1962.0,1.0,6.0,43795,Pechatniki,2000000
9941,2013-08-20,40,20.0,10.0,3.0,12.0,1.0,1983.0,1.0,8.0,53786,Severnoe Tushino,7100000
9942,2013-08-20,66,44.0,11.0,3.0,12.0,5.0,1973.0,3.0,9.0,3521,Savelovskoe,7000000
9943,2013-08-20,44,28.0,1.0,2.0,9.0,2.0,1965.0,2.0,5.0,102590,Danilovskoe,6900000
9945,2013-08-20,60,44.0,2.0,2.0,9.0,1.0,1970.0,3.0,6.0,12327,Gol'janovo,7500000
9946,2013-08-20,43,20.0,10.0,,12.0,1.0,1977.0,1.0,8.0,68630,Lianozovo,6900000
9947,2013-08-20,44,28.0,6.0,3.0,9.0,1.0,1979.0,2.0,6.0,165727,Mar'ino,6400000
9948,2013-08-20,33,,16.0,1.0,25.0,5.0,2014.0,1.0,8.0,13890,Poselenie Sosenskoe,3875500
9949,2013-08-20,52,29.0,6.0,,14.0,1.0,1985.0,2.0,8.0,57107,Timirjazevskoe,1000000
9952,2013-08-21,38,37.0,5.0,1.0,17.0,4.0,2015.0,1.0,10.0,247469,Nekrasovka,4033260
9953,2013-08-21,59,43.0,5.0,2.0,9.0,1.0,1972.0,3.0,6.0,104410,Veshnjaki,7400000
9954,2013-08-21,85,55.0,4.0,2.0,5.0,2.0,1934.0,3.0,12.0,3521,Savelovskoe,8300000
9959,2013-08-21,79,75.0,7.0,1.0,17.0,1.0,2014.0,3.0,10.0,247469,Nekrasovka,7221456
9961,2013-08-21,51,40.0,17.0,2.0,17.0,4.0,2015.0,2.0,9.0,247469,Nekrasovka,5057881
9963,2013-08-21,43,28.0,5.0,2.0,5.0,2.0,1965.0,2.0,6.0,1716730,Birjulevo Vostochnoe,4950000
9967,2013-08-21,42,19.0,12.0,2.0,17.0,1.0,2007.0,1.0,8.0,102828,Kosino-Uhtomskoe,5500000
9968,2013-08-21,54,30.0,10.0,4.0,14.0,1.0,2002.0,2.0,5.0,72131,Novogireevo,9600000
9969,2013-08-21,43,29.0,3.0,3.0,5.0,2.0,1962.0,2.0,5.0,108171,Zamoskvorech'e,11600000
9970,2013-08-21,40,,15.0,,22.0,1.0,2013.0,1.0,0.0,77878,Orehovo-Borisovo Severnoe,4156271
9972,2013-08-21,45,,20.0,,1.0,1.0,2013.0,3.0,1.0,116742,Tverskoe,4777500
9973,2013-08-21,51,30.0,3.0,3.0,14.0,1.0,2005.0,2.0,9.0,102828,Kosino-Uhtomskoe,8200000
9976,2013-08-21,41,25.0,3.0,2.0,5.0,2.0,1961.0,2.0,5.0,55125,Babushkinskoe,6200000
9977,2013-08-21,50,34.0,6.0,2.0,9.0,1.0,1975.0,3.0,5.0,90114,Teplyj Stan,7150000
9979,2013-08-21,51,30.0,5.0,3.0,17.0,1.0,2000.0,2.0,8.0,165727,Mar'ino,8500000
9981,2013-08-21,86,66.0,5.0,4.0,6.0,2.0,1935.0,4.0,5.0,102726,Jakimanka,19500000
9983,2013-08-21,60,44.0,5.0,3.0,9.0,1.0,1968.0,3.0,5.0,76284,Nagatinskij Zaton,10340000
9986,2013-08-21,45,30.0,2.0,3.0,5.0,5.0,1963.0,2.0,5.0,1362363,Akademicheskoe,8470000
9987,2013-08-22,37,19.0,5.0,,16.0,1.0,1984.0,1.0,9.0,37502,Sviblovo,6700000
9988,2013-08-22,53,,2.0,1.0,9.0,6.0,2013.0,2.0,6.0,2942,Poselenie Filimonkovskoe,3092752
9991,2013-08-22,38,23.0,12.0,3.0,12.0,5.0,1967.0,2.0,6.0,79576,Losinoostrovskoe,6400000
9992,2013-08-22,40,40.0,9.0,1.0,17.0,1.0,2014.0,1.0,1.0,39873,Poselenie Shherbinka,3422309
9996,2013-08-22,30,29.0,3.0,2.0,5.0,2.0,1959.0,1.0,6.0,80917,Marfino,5150000
9997,2013-08-22,31,17.0,4.0,3.0,8.0,5.0,1962.0,1.0,7.0,73007,Begovoe,8700000
9999,2013-08-22,30,18.0,2.0,2.0,5.0,5.0,1960.0,1.0,6.0,57999,Presnenskoe,5450000
10000,2013-08-22,41,20.0,12.0,3.0,12.0,1.0,1976.0,1.0,8.0,68630,Lianozovo,1500000
10009,2013-08-22,71,48.0,7.0,1.0,8.0,2.0,1960.0,3.0,8.0,64317,Lomonosovskoe,15713000
10010,2013-08-22,28,16.0,3.0,2.0,8.0,2.0,1959.0,1.0,5.0,1359171,Alekseevskoe,5500000
10014,2013-08-22,76,45.0,8.0,3.0,17.0,1.0,1990.0,3.0,10.0,165727,Mar'ino,10350000
10016,2013-08-22,74,50.0,4.0,,17.0,1.0,2001.0,3.0,13.0,125111,Solncevo,12500000
10019,2013-08-22,30,18.0,7.0,2.0,9.0,2.0,1969.0,1.0,5.0,100846,Dmitrovskoe,4650000
10020,2013-08-22,74,45.0,12.0,3.0,16.0,1.0,1981.0,3.0,10.0,125111,Solncevo,9100000
10021,2013-08-22,53,31.0,24.0,,25.0,4.0,2009.0,2.0,8.0,130396,Cheremushki,13500000
10022,2013-08-23,75,46.0,14.0,3.0,17.0,1.0,1993.0,3.0,10.0,21155,Mitino,10800000
10023,2013-08-23,56,42.0,3.0,2.0,8.0,2.0,1961.0,3.0,6.0,123280,Taganskoe,10600000
10026,2013-08-23,38,19.0,17.0,3.0,17.0,1.0,1996.0,1.0,8.0,130229,Moskvorech'e-Saburovo,6200000
10028,2013-08-23,36,18.0,8.0,1.0,17.0,4.0,2013.0,1.0,6.0,247469,Nekrasovka,3824904
10029,2013-08-23,52,51.0,12.0,4.0,17.0,1.0,2001.0,2.0,9.0,81887,Hovrino,9350000
10030,2013-08-23,66,46.0,11.0,2.0,16.0,1.0,1976.0,3.0,8.0,77878,Orehovo-Borisovo Severnoe,9500000
10033,2013-08-23,38,22.0,4.0,2.0,9.0,1.0,1964.0,2.0,7.0,67710,Krylatskoe,7400000
10036,2013-08-23,79,40.0,7.0,3.0,8.0,2.0,1957.0,3.0,10.0,64317,Lomonosovskoe,18500000
10037,2013-08-23,85,85.0,2.0,1.0,9.0,1.0,2013.0,3.0,1.0,13890,Poselenie Sosenskoe,8333760
10039,2013-08-23,69,69.0,17.0,1.0,25.0,4.0,2012.0,3.0,19.0,55125,Babushkinskoe,13830094
10042,2013-08-23,43,29.0,4.0,3.0,5.0,2.0,1969.0,2.0,5.0,87713,Zapadnoe Degunino,6300000
10046,2013-08-23,44,29.0,5.0,2.0,5.0,2.0,1960.0,2.0,5.0,78810,Koptevo,3000000
